epoch,accuracy,dice_coeff,loss,lr,mean_absolute_error,mean_io_u,my_haud_dist,my_iou_metric,precision,recall,val_accuracy,val_dice_coeff,val_loss,val_mean_absolute_error,val_mean_io_u,val_my_haud_dist,val_my_iou_metric,val_precision,val_recall
16,0.9729537963867188,0.7513983845710754,0.14916099607944489,0.001,0.3025079369544983,0.14664459228515625,5.742517471313477,0.12878787517547607,0.9999887943267822,0.961740255355835,0.9506912231445312,0.9520293474197388,0.028782369568943977,0.06512235850095749,0.1446380615234375,3.201221466064453,0.0949999988079071,0.9994124174118042,0.9311692118644714
17,0.9740219116210938,0.7515614032745361,0.1490631252527237,0.001,0.3022812008857727,0.14664459228515625,5.690581798553467,0.08496732264757156,0.9999775886535645,0.9632624387741089,0.9511260986328125,0.9508414268493652,0.029495209455490112,0.06665933132171631,0.1446380615234375,3.190403699874878,0.08181817829608917,0.9994242787361145,0.931770384311676
18,0.9740371704101562,0.7517796158790588,0.14893218874931335,0.001,0.3019911050796509,0.14664459228515625,5.742424964904785,0.10989011079072952,0.9999775886535645,0.9632840156555176,0.9514999389648438,0.9494855403900146,0.030308715999126434,0.06840970367193222,0.1446380615234375,3.178647994995117,0.0949999988079071,0.9994935989379883,0.9322319626808167
19,0.9746856689453125,0.7519250512123108,0.1488453447818756,0.001,0.3017904758453369,0.14664459228515625,5.719735622406006,0.07670454680919647,0.9999663829803467,0.9642124772071838,0.9517898559570312,0.947924792766571,0.03124520182609558,0.07041981816291809,0.1446380615234375,3.167257070541382,0.09000000357627869,0.9995167851448059,0.9326183795928955
20,0.97503662109375,0.7520520687103271,0.1487690508365631,0.000100000005,0.30160579085350037,0.14664459228515625,5.709657669067383,0.1547619104385376,1.0,0.9646766781806946,0.95184326171875,0.9450929760932922,0.03294422850012779,0.07405368983745575,0.1446380615234375,3.1496808528900146,0.08250000327825546,0.999539852142334,0.9326720833778381
21,0.975341796875,0.7521069049835205,0.1487354338169098,0.000100000005,0.30154168605804443,0.14664459228515625,5.7169013023376465,0.17499999701976776,0.9999776482582092,0.965130090713501,0.9518814086914062,0.9420257210731506,0.03478463739156723,0.07796867936849594,0.1446380615234375,3.1349704265594482,0.08590909093618393,0.9995858073234558,0.9326828122138977
22,0.9754867553710938,0.7521170377731323,0.14872972667217255,0.000100000005,0.30152440071105957,0.14664459228515625,5.774199962615967,0.16249999403953552,0.9999776482582092,0.9653351902961731,0.9519424438476562,0.9387437105178833,0.03675368055701256,0.0821341872215271,0.1446380615234375,3.123182773590088,0.09375,0.9996088743209839,0.9327472448348999
23,0.9757003784179688,0.7521197199821472,0.14872780442237854,0.000100000005,0.30151936411857605,0.14664459228515625,5.696971893310547,0.11688311398029327,1.0,0.9656158685684204,0.9519729614257812,0.935289740562439,0.03882606700062752,0.0864919126033783,0.1446380615234375,3.1144323348999023,0.08839285373687744,0.9996203780174255,0.9327794313430786
24,0.9756927490234375,0.7521490454673767,0.14871063828468323,0.000100000005,0.3014802634716034,0.14664459228515625,5.713836669921875,0.125,0.9999887943267822,0.9656158685684204,0.9519119262695312,0.931663990020752,0.04100159928202629,0.09103807061910629,0.1446380615234375,3.1115262508392334,0.10125000029802322,0.9996893405914307,0.9326291084289551
25,0.9756698608398438,0.7521499395370483,0.14870992302894592,0.000100000005,0.30147039890289307,0.14664459228515625,5.672643184661865,0.125,0.9999887943267822,0.9655835032463074,0.9519424438476562,0.9278786778450012,0.04327289015054703,0.09575404226779938,0.1446380615234375,3.116194248199463,0.08590909093618393,0.9997928738594055,0.9325754642486572
26,0.9757156372070312,0.75223308801651,0.14866004884243011,0.000100000005,0.3013678789138794,0.14664459228515625,5.702213287353516,0.1666666716337204,1.0,0.9656375050544739,0.951995849609375,0.9239599704742432,0.045623861253261566,0.10060429573059082,0.1446380615234375,3.124835968017578,0.09000000357627869,0.999942421913147,0.932511031627655
27,0.9758453369140625,0.7522183060646057,0.14866895973682404,0.000100000005,0.30139270424842834,0.14664459228515625,5.691760540008545,0.25,0.9999776482582092,0.965842604637146,0.9519271850585938,0.9199339151382446,0.0480395145714283,0.10555396974086761,0.1446380615234375,3.1372978687286377,0.0949999988079071,0.9999884963035583,0.9323714971542358
28,0.9756393432617188,0.7521839141845703,0.1486893743276596,0.000100000005,0.30142247676849365,0.14664459228515625,5.687017917633057,0.18333333730697632,0.9999887943267822,0.96554034948349,0.9518356323242188,0.915819525718689,0.05050842463970184,0.1105784922838211,0.1446380615234375,3.153122663497925,0.08250000327825546,0.9999884963035583,0.9322426915168762
29,0.9758224487304688,0.7521785497665405,0.1486930549144745,0.000100000005,0.3014256954193115,0.14664459228515625,5.733279705047607,0.09545454382896423,0.9999887943267822,0.9657993912696838,0.95184326171875,0.9116484522819519,0.053010936826467514,0.11563801020383835,0.1446380615234375,3.1720023155212402,0.08250000327825546,0.9999884963035583,0.9322534203529358
30,0.9761734008789062,0.7522047758102417,0.1486774981021881,1.0000001e-05,0.3013908267021179,0.14664459228515625,5.693495750427246,0.1458333283662796,1.0,0.966285228729248,0.9518356323242188,0.9073079228401184,0.055615369230508804,0.12086701393127441,0.1446380615234375,3.1933202743530273,0.08181817829608917,0.9999884963035583,0.9322426915168762
31,0.97625732421875,0.7522589564323425,0.14864471554756165,1.0000001e-05,0.3013310134410858,0.14664459228515625,5.724900722503662,0.25,1.0,0.9664039611816406,0.9517440795898438,0.9029383659362793,0.05823706090450287,0.1260954588651657,0.1446380615234375,3.2447550296783447,0.08181817829608917,0.9999884963035583,0.9321138858795166
32,0.9761734008789062,0.7522929906845093,0.14862439036369324,1.0000001e-05,0.30129531025886536,0.14664459228515625,5.72875452041626,0.15555556118488312,0.999988853931427,0.9662960171699524,0.9517135620117188,0.8985392451286316,0.06087661534547806,0.1313241869211197,0.1446380615234375,3.3182191848754883,0.0755244791507721,0.9999884963035583,0.9320709109306335
33,0.9760971069335938,0.752234697341919,0.1486588567495346,1.0000001e-05,0.30135929584503174,0.14664459228515625,5.679815292358398,0.17142857611179352,0.9999776482582092,0.9661988615989685,0.95166015625,0.8941336870193481,0.0635196790099144,0.1365259736776352,0.1446380615234375,3.393120527267456,0.06750000268220901,0.9999884963035583,0.9319958090782166
34,0.975799560546875,0.7522425651550293,0.14865483343601227,1.0000001e-05,0.30134981870651245,0.14664459228515625,5.708268642425537,0.1547619104385376,1.0,0.9657562375068665,0.9516143798828125,0.8897386789321899,0.06615660339593887,0.14168265461921692,0.1446380615234375,3.469301223754883,0.06750000268220901,0.9999884963035583,0.9319313764572144
35,0.9760513305664062,0.7522552609443665,0.14864720404148102,1.0000001e-05,0.3013347089290619,0.14664459228515625,5.695363521575928,0.1071428582072258,0.999988853931427,0.9661232829093933,0.9516220092773438,0.8853559494018555,0.06878656893968582,0.1467929184436798,0.1446380615234375,3.5465872287750244,0.07305194437503815,0.9999884963035583,0.9319421052932739
36,0.9763259887695312,0.7522981762886047,0.14862091839313507,1.0000001e-05,0.30128949880599976,0.14664459228515625,5.73139762878418,0.1339285671710968,0.9999776482582092,0.966522753238678,0.951568603515625,0.8809957504272461,0.0714026689529419,0.15184645354747772,0.1446380615234375,3.6244752407073975,0.0784090906381607,0.9999884963035583,0.9318670034408569
37,0.9760818481445312,0.7522381544113159,0.14865721762180328,1.0000001e-05,0.30135422945022583,0.14664459228515625,5.651770114898682,0.17045454680919647,0.999988853931427,0.9661664962768555,0.951568603515625,0.8766691088676453,0.07399861514568329,0.15683211386203766,0.1446380615234375,3.7026076316833496,0.07305194437503815,0.9999884963035583,0.9318670034408569
38,0.9760055541992188,0.7522423267364502,0.14865484833717346,1.0000001e-05,0.30134719610214233,0.14664459228515625,5.757036209106445,0.1428571492433548,0.9999776482582092,0.9660692811012268,0.9514694213867188,0.8723915219306946,0.07656493782997131,0.16173426806926727,0.1446380615234375,3.780454158782959,0.0784090906381607,0.9999884963035583,0.931727409362793
39,0.9759521484375,0.7522372007369995,0.14865754544734955,1.0000001e-05,0.30135780572891235,0.14664459228515625,5.724832057952881,0.1458333283662796,1.0,0.9659721255302429,0.9514312744140625,0.8681591153144836,0.07910463213920593,0.16655917465686798,0.1446380615234375,3.858060836791992,0.08181817829608917,0.9999884963035583,0.9316737651824951
40,0.975982666015625,0.7522351145744324,0.14865878224372864,1.0000001e-06,0.30135658383369446,0.14664459228515625,5.67280912399292,0.15555556118488312,1.0,0.9660153388977051,0.951385498046875,0.8639692068099976,0.08161856979131699,0.17131131887435913,0.1446380615234375,3.935286283493042,0.07961538434028625,0.9999884963035583,0.9316093325614929
41,0.9762191772460938,0.752246618270874,0.14865152537822723,1.0000001e-06,0.30134955048561096,0.14664459228515625,5.655276775360107,0.12142857164144516,0.999988853931427,0.9663608074188232,0.95135498046875,0.8598320484161377,0.08410073071718216,0.1759808361530304,0.1446380615234375,4.0118818283081055,0.07961538434028625,1.0,0.9315556883811951
42,0.9764938354492188,0.7523320913314819,0.14860114455223083,1.0000001e-06,0.30124473571777344,0.14664459228515625,5.709105014801025,0.2291666716337204,1.0,0.9667386412620544,0.9513168334960938,0.85575932264328,0.08654420077800751,0.18055705726146698,0.1446380615234375,4.0873847007751465,0.08250000327825546,1.0,0.9315019845962524
43,0.9759750366210938,0.7522353529930115,0.14865876734256744,1.0000001e-06,0.30135753750801086,0.14664459228515625,5.67111349105835,0.1964285671710968,1.0,0.9660045504570007,0.951263427734375,0.8517640233039856,0.08894158154726028,0.18502727150917053,0.1446380615234375,4.161426067352295,0.09000000357627869,1.0,0.9314268827438354
44,0.975677490234375,0.7521775960922241,0.14869318902492523,1.0000001e-06,0.3014219403266907,0.14664459228515625,5.7326250076293945,0.18333333730697632,1.0,0.9655835032463074,0.951202392578125,0.8478271961212158,0.09130349010229111,0.18941380083560944,0.1446380615234375,4.234436511993408,0.08590909093618393,1.0,0.9313409924507141
45,0.9760894775390625,0.7522362470626831,0.14865843951702118,1.0000001e-06,0.30136287212371826,0.14664459228515625,5.675309181213379,0.16249999403953552,0.9999776482582092,0.9661880731582642,0.9511795043945312,0.8439752459526062,0.09361470490694046,0.19369028508663177,0.1446380615234375,4.305724143981934,0.08590909093618393,1.0,0.9313087463378906
46,0.9759979248046875,0.7522826790809631,0.1486305147409439,1.0000001e-06,0.30129939317703247,0.14664459228515625,5.712808609008789,0.22499999403953552,1.0,0.9660369157791138,0.9511184692382812,0.8401966691017151,0.09588226675987244,0.19787120819091797,0.1446380615234375,4.375467777252197,0.09000000357627869,1.0,0.9312229156494141
47,0.9763336181640625,0.7522614002227783,0.1486434042453766,1.0000001e-06,0.3013265132904053,0.14664459228515625,5.688159465789795,0.25,0.999988853931427,0.966522753238678,0.951080322265625,0.8364918828010559,0.09810462594032288,0.20195657014846802,0.1446380615234375,4.4437575340271,0.08590909093618393,1.0,0.9311692118644714
48,0.9764022827148438,0.752336859703064,0.14859774708747864,1.0000001e-06,0.3012399673461914,0.14664459228515625,5.703623294830322,0.16346153616905212,1.0,0.9666090607643127,0.951080322265625,0.8328580260276794,0.10028505325317383,0.20595163106918335,0.1446380615234375,4.510570049285889,0.0784090906381607,1.0,0.9311692118644714
49,0.9762344360351562,0.7522680163383484,0.14863957464694977,1.0000001e-06,0.30132272839546204,0.14664459228515625,5.686629772186279,0.25,1.0,0.9663715958595276,0.9510421752929688,0.8292939066886902,0.102423295378685,0.20985867083072662,0.1446380615234375,4.575924396514893,0.09000000357627869,1.0,0.9311155676841736
50,0.9765853881835938,0.7522873878479004,0.14862790703773499,1.0000001e-07,0.30129361152648926,0.14664459228515625,5.710427761077881,0.30000001192092896,0.999988853931427,0.9668790102005005,0.951019287109375,0.8258081078529358,0.10451508313417435,0.21367087960243225,0.1446380615234375,4.639559745788574,0.09000000357627869,1.0,0.9310833215713501
51,0.9760208129882812,0.7522104382514954,0.14867393672466278,1.0000001e-07,0.3013833165168762,0.14664459228515625,5.679792881011963,0.2954545319080353,0.9999776482582092,0.9660909175872803,0.951019287109375,0.8223937153816223,0.10656360536813736,0.21739515662193298,0.1446380615234375,4.70176362991333,0.09000000357627869,1.0,0.9310833215713501
52,0.976104736328125,0.7522448301315308,0.14865334331989288,1.0000001e-07,0.3013448715209961,0.14664459228515625,5.7306365966796875,0.2083333283662796,0.999988853931427,0.9661988615989685,0.9509811401367188,0.8190528750419617,0.1085682064294815,0.2210315614938736,0.1446380615234375,4.762414455413818,0.08590909093618393,1.0,0.9310296773910522
53,0.97601318359375,0.7522262930870056,0.14866414666175842,1.0000001e-07,0.3013705909252167,0.14664459228515625,5.718233585357666,0.14166666567325592,0.9999776482582092,0.9660801291465759,0.9509506225585938,0.8158062696456909,0.1105160266160965,0.2245592325925827,0.1446380615234375,4.82102108001709,0.08181817829608917,1.0,0.9309867024421692
54,0.9762344360351562,0.752228319644928,0.14866267144680023,1.0000001e-07,0.30136632919311523,0.14664459228515625,5.707944869995117,0.11249999701976776,0.999988853931427,0.9663823843002319,0.9509048461914062,0.8126264214515686,0.11242441833019257,0.22800830006599426,0.1446380615234375,4.878207683563232,0.08250000327825546,1.0,0.9309223294258118
55,0.9762344360351562,0.75224369764328,0.14865371584892273,1.0000001e-07,0.30134424567222595,0.14664459228515625,5.689493179321289,0.1339285671710968,0.9999552965164185,0.966414749622345,0.9508895874023438,0.8095105886459351,0.11429392546415329,0.23138175904750824,0.1446380615234375,4.934054851531982,0.08590909093618393,1.0,0.9309008717536926
56,0.9764404296875,0.7522269487380981,0.14866384863853455,1.0000001e-07,0.3013676702976227,0.14664459228515625,5.68043851852417,0.10795454680919647,0.9999665021896362,0.9666954278945923,0.9508895874023438,0.8064677715301514,0.1161193773150444,0.23467174172401428,0.1446380615234375,4.988379001617432,0.08590909093618393,1.0,0.9309008717536926
57,0.9760894775390625,0.7522692084312439,0.14863844215869904,1.0000001e-07,0.3013211488723755,0.14664459228515625,5.7005085945129395,0.1339285671710968,1.0,0.9661664962768555,0.9508514404296875,0.8035113215446472,0.11789321154356003,0.23786485195159912,0.1446380615234375,5.040867805480957,0.0949999988079071,1.0,0.93084716796875
58,0.9755859375,0.7522010803222656,0.14867933094501495,1.0000001e-07,0.30139461159706116,0.14664459228515625,5.692122936248779,0.22499999403953552,0.9999887943267822,0.9654647707939148,0.9508056640625,0.8006097078323364,0.11963450163602829,0.24099422991275787,0.1446380615234375,5.092254638671875,0.0949999988079071,1.0,0.9307827949523926
59,0.9755477905273438,0.7522066235542297,0.14867623150348663,1.0000001e-07,0.30138838291168213,0.14664459228515625,5.70535945892334,0.1547619104385376,0.9999887943267822,0.9654107689857483,0.9507675170898438,0.797781229019165,0.12133168429136276,0.24404260516166687,0.1446380615234375,5.142054557800293,0.0949999988079071,1.0,0.93072909116745
60,0.9760894775390625,0.7522632479667664,0.14864198863506317,1.0000001e-08,0.3013260066509247,0.14664459228515625,5.685677528381348,0.13846154510974884,1.0,0.9661664962768555,0.9507904052734375,0.7950223088264465,0.12298630177974701,0.2470134198665619,0.1446380615234375,5.190400123596191,0.0949999988079071,1.0,0.9307612776756287
61,0.9763641357421875,0.752220869064331,0.1486676037311554,1.0000001e-08,0.30137574672698975,0.14664459228515625,5.715681552886963,0.22499999403953552,0.999988853931427,0.9665659070014954,0.9507598876953125,0.7923365235328674,0.12459791451692581,0.24990345537662506,0.1446380615234375,5.237254619598389,0.0949999988079071,1.0,0.9307183623313904
62,0.97589111328125,0.7522317171096802,0.1486610472202301,1.0000001e-08,0.30136430263519287,0.14664459228515625,5.764036655426025,0.1269841343164444,0.9999664425849915,0.9659181833267212,0.95074462890625,0.7897046208381653,0.12617696821689606,0.2527327835559845,0.1446380615234375,5.28304386138916,0.08590909093618393,1.0,0.9306969046592712
63,0.9760665893554688,0.7522528171539307,0.14864851534366608,1.0000001e-08,0.30133891105651855,0.14664459228515625,5.692889213562012,0.17142857611179352,0.999988853931427,0.966144859790802,0.9506683349609375,0.7871333360671997,0.12771989405155182,0.25549572706222534,0.1446380615234375,5.327581405639648,0.08250000327825546,1.0,0.9305895566940308
64,0.9761810302734375,0.752271831035614,0.1486370712518692,1.0000001e-08,0.30132347345352173,0.14664459228515625,5.660630702972412,0.1458333283662796,0.9999776482582092,0.9663175940513611,0.9506759643554688,0.7846199870109558,0.12922817468643188,0.2581946551799774,0.1446380615234375,5.370934963226318,0.08250000327825546,1.0,0.9306002855300903
65,0.9762496948242188,0.7522342205047607,0.1486591249704361,1.0000001e-08,0.30135345458984375,0.14664459228515625,5.688531398773193,0.1805555522441864,0.9999665021896362,0.9664255380630493,0.9506454467773438,0.7821690440177917,0.1306988000869751,0.2608267664909363,0.1446380615234375,5.4129815101623535,0.08250000327825546,1.0,0.930557370185852
66,0.9761505126953125,0.7522469758987427,0.14865145087242126,1.0000001e-08,0.3013443946838379,0.14664459228515625,5.714088439941406,0.1458333283662796,0.9999776482582092,0.9662744402885437,0.9506301879882812,0.7797846794128418,0.13212954998016357,0.2633870244026184,0.1446380615234375,5.453716278076172,0.08250000327825546,1.0,0.9305358529090881
67,0.9762954711914062,0.7521975040435791,0.1486816108226776,1.0000001e-08,0.3014044761657715,0.14664459228515625,5.67759895324707,0.1666666716337204,0.9999552965164185,0.9665011167526245,0.9506149291992188,0.7774519324302673,0.13352923095226288,0.26589104533195496,0.1446380615234375,5.493448734283447,0.09000000357627869,1.0,0.930514395236969
68,0.9763107299804688,0.7522477507591248,0.1486511528491974,1.0000001e-08,0.3013458251953125,0.14664459228515625,5.708245754241943,0.2666666805744171,0.999988853931427,0.9664903283119202,0.9505844116210938,0.775180459022522,0.134891539812088,0.26832935214042664,0.1446380615234375,5.531961441040039,0.09000000357627869,1.0,0.9304714798927307
