epoch,accuracy,dice_coeff,loss,lr,mean_absolute_error,mean_io_u_1,my_haud_dist,my_iou_metric,precision_1,recall_1,val_accuracy,val_dice_coeff,val_loss,val_mean_absolute_error,val_mean_io_u_1,val_my_haud_dist,val_my_iou_metric,val_precision_1,val_recall_1
0,0.30429840087890625,0.5050440430641174,0.2969740033149719,0.001,0.5973820090293884,0.14664459228515625,9.009238243103027,0.0,0.5108848214149475,0.36558350920677185,0.8386077880859375,0.8678644299507141,0.07928141951560974,0.19959592819213867,0.1446380615234375,7.068764686584473,0.08833333104848862,0.8480711579322815,0.9416033029556274
1,0.6173934936523438,0.6277039647102356,0.2233773022890091,0.001,0.4481830596923828,0.14664459228515625,7.821502208709717,0.00010141987877432257,0.8601855039596558,0.5476195812225342,0.9327011108398438,0.9405801296234131,0.03565205633640289,0.0809953436255455,0.1446380615234375,3.666727066040039,0.038750000298023224,0.9961407780647278,0.9088303446769714
2,0.7453842163085938,0.690223217010498,0.18586628139019012,0.001,0.37329190969467163,0.14664459228515625,7.059905052185059,0.0005640587187372148,0.9712436199188232,0.6592356562614441,0.9275436401367188,0.9408013224601746,0.035519201308488846,0.07962585985660553,0.1446380615234375,3.7407310009002686,0.07999999821186066,0.9997968673706055,0.8982352018356323
3,0.8753433227539062,0.7263452410697937,0.16419249773025513,0.001,0.3322499096393585,0.14664459228515625,6.306075572967529,0.002834996674209833,0.9892769455909729,0.832635223865509,0.9239654541015625,0.9376059770584106,0.03743646293878555,0.08353540301322937,0.1446380615234375,4.162158966064453,0.12142857164144516,0.9999518990516663,0.893061101436615
4,0.9484939575195312,0.7381238341331482,0.15712589025497437,0.001,0.3188607394695282,0.14664459228515625,6.09428596496582,0.009440559893846512,0.9943814277648926,0.9323869347572327,0.9215621948242188,0.9348244667053223,0.03910539299249649,0.08700255304574966,0.1446380615234375,3.985138177871704,0.3125,1.0,0.889636754989624
5,0.9629364013671875,0.7406585216522217,0.15560521185398102,0.001,0.31573742628097534,0.14664459228515625,6.159420967102051,0.017767295241355896,0.9964704513549805,0.9509230256080627,0.92156982421875,0.9330212473869324,0.040187232196331024,0.08924916386604309,0.1446380615234375,3.8050408363342285,0.19761905074119568,1.0,0.8896474838256836
6,0.9664230346679688,0.7418999671936035,0.1548600047826767,0.001,0.3141065239906311,0.14664459228515625,6.055471897125244,0.02645687572658062,0.998046875,0.9543560147285461,0.9235687255859375,0.93264240026474,0.040414534509181976,0.08971764147281647,0.1446380615234375,3.7819883823394775,0.3125,1.0,0.8924599885940552
7,0.9697723388671875,0.744008481502533,0.1535949558019638,0.001,0.3115750551223755,0.14664459228515625,6.091102600097656,0.03660714253783226,0.998818576335907,0.9583612084388733,0.925689697265625,0.9335302114486694,0.039881784468889236,0.08860617130994797,0.1446380615234375,3.754786491394043,0.21250000596046448,1.0,0.8954442143440247
8,0.9713058471679688,0.7457952499389648,0.152523010969162,0.001,0.3094567358493805,0.14664459228515625,5.972771644592285,0.04772727191448212,0.9993482232093811,0.9600237607955933,0.9275360107421875,0.9350947141647339,0.03894326463341713,0.08664658665657043,0.1446380615234375,3.699572801589966,0.3125,1.0,0.8980420231819153
9,0.9732742309570312,0.7473428249359131,0.15159451961517334,0.001,0.3076307475566864,0.14664459228515625,5.87774133682251,0.09191176295280457,0.9998205304145813,0.9623556137084961,0.9290390014648438,0.9367300271987915,0.037961963564157486,0.08459232747554779,0.1446380615234375,3.6064155101776123,0.3499999940395355,1.0,0.9001567363739014
